id,city,city_min_wage,building_area,land_area,bedroom,bathroom,kitchen,dining_room,living_room,storeroom,laundry,garage,carport,floor_count,cctv,ac,legality,negotiable,est_installment,price
16485320,bandung,3868638,98,120,2,2,0,0,0,0,1,1,2,3.0,1,1,SHM,1,12091035,1880000000
13368587,jakarta selatan,5067381,300,375,7,3,0,0,0,1,1,0,2,1.0,0,0,SHM,1,29004668,8000000000
16392123,depok,4878612,50,70,2,1,1,0,0,0,1,1,1,2.0,1,1,SHM,1,2528612,680000000
16486085,semarang,2913128,70,120,3,2,0,0,0,0,1,0,2,1.0,0,0,SHM,1,3802399,590000000
16486090,jakarta selatan,5067381,400,271,5,5,0,0,0,0,1,1,2,2.0,0,0,SHM,1,96671183,15000000000
16502026,tangerang,4681138,150,120,4,4,1,0,0,0,0,0,2,2.0,0,1,SHM,1,6693385,8000000000
16131978,bekasi,5281346,63,106,3,2,1,0,0,0,0,0,1,1.0,0,1,SHM,0,2063794,555000000
16485334,tangerang,4681138,100,120,3,2,0,0,0,0,0,0,0,1.0,0,0,SHM,1,9667118,1500000000
15853907,bogor,4696764,84,98,3,2,0,0,0,0,1,0,2,2.0,1,0,SHM,1,9022643,1400000000
15791272,tangerang selatan,4670791,160,168,7,3,1,0,0,0,1,1,2,2.0,1,1,SHM,1,10633830,1650000000
16485895,surabaya,4725479,100,87,4,4,0,0,0,0,0,0,2,2.0,0,0,SHM,1,12245016,1900000000
16167900,jakarta pusat,5067381,94,53,3,3,1,0,0,0,0,0,1,2.0,0,1,SHM,1,14694019,2280000000
16485462,makassar,3643321,82,132,4,4,0,0,0,0,0,0,0,1.0,0,0,SHM,1,9667118,1500000000
16464456,bandung,3868638,344,347,5,4,0,0,0,0,0,0,0,2.0,0,0,SHM,1,32223727,5000000000
14602597,bandung,3868638,350,308,5,4,0,0,0,1,0,1,1,2.0,0,0,SHM,1,62836269,9750000000
14602658,bandung,3868638,365,240,6,7,0,0,0,1,0,2,2,2.0,0,0,SHM,0,32223727,5000000000
16485737,bandung,3868638,300,319,5,4,0,0,0,0,0,0,2,2.0,0,0,HGB,0,31579253,4900000000
14981060,jakarta selatan,5067381,150,243,4,3,0,0,0,0,0,0,0,1.0,0,0,SHM,1,43824269,6800000000
16485329,jakarta selatan,5067381,120,58,3,3,1,0,0,0,1,0,1,2.0,1,1,SHM,1,9989355,1550000000
16485698,jakarta utara,5067381,192,120,4,4,0,0,0,0,1,0,1,2.0,0,1,SHM,1,32223727,5000000000
16390344,bandung,3868638,260,353,5,2,0,0,0,0,1,2,2,1.0,1,1,SHM,1,12567253,1950000000
16493320,ponorogo,2235311,45,72,2,1,0,0,0,0,1,0,1,1.0,0,0,SHM,1,1301492,350000000
16485898,surabaya,4725479,115,116,4,4,0,0,0,0,0,0,2,2.0,0,0,SHM,1,15467389,2400000000
16482661,jakarta selatan,5067381,250,380,7,4,0,0,0,0,1,2,2,2.0,0,0,SHM,1,45113218,7000000000
14802976,bandung,3868638,150,234,3,2,0,0,0,0,0,1,3,1.0,0,1,SHM,1,16756338,2600000000
15680259,bekasi,5281346,130,84,3,3,0,0,0,0,1,0,2,3.0,0,1,SHM,1,8217050,1270000000
16485837,surabaya,4725479,400,240,4,3,0,0,0,0,0,0,0,2.0,0,0,HGB,1,44468744,6900000000
16485836,bandung,3868638,60,64,3,2,0,0,0,0,1,1,1,2.0,1,0,SHM,1,4395316,682000000
16485819,bandung,3868638,52,66,2,2,1,0,0,0,1,1,1,3.0,1,0,SHM,1,2229881,346000000
16485497,badung,3318628,418,300,3,3,1,0,0,0,1,1,1,2.0,0,1,SHM,1,35446100,5500000000
16480484,jakarta barat,5067381,500,300,6,5,0,0,0,1,1,2,2,3.0,1,1,SHM,1,61225082,9500000000
16492753,batu,3155367,150,218,2,2,0,0,0,0,0,0,0,1.0,0,0,SHM,1,4090402,1000000000
14806975,jakarta timur,5067381,140,105,5,4,0,0,0,0,0,0,2,2.0,1,1,SHM,0,20623185,3200000000
16319263,jakarta selatan,5067381,300,292,5,4,0,0,0,0,1,1,2,2.0,0,1,SHM,1,35446100,5500000000
15885892,tangerang,4681138,60,112,3,2,1,0,0,0,1,2,2,1.0,1,1,SHM,1,5284691,820000000
15959604,surabaya,4725479,405,198,4,3,0,0,0,0,1,0,0,3.0,1,1,HGB,1,38668473,6000000000
16468654,depok,4878612,46,40,2,2,0,0,0,0,1,0,1,2.0,1,1,SHM,0,2996806,465000000
16324371,bandung,3868638,200,124,4,3,0,0,0,0,0,0,1,3.0,0,0,SHM,1,6507458,75000000000
16485324,jakarta utara,5067381,120,120,4,3,0,0,0,0,0,0,0,1.0,0,1,SHM,1,13533965,2100000000
16374993,bogor,4696764,120,221,3,3,0,0,0,0,1,1,1,1.0,1,1,SHM,1,7089220,1100000000
16047542,jakarta barat,5067381,150,120,3,2,0,0,0,0,1,0,2,2.0,0,1,SHM,0,11155642,3000000000
16511082,tangerang,4681138,101,102,4,2,0,0,0,0,0,0,1,2.0,0,1,SHM,1,7957691,14000000000
15278806,badung,3318628,182,120,3,3,0,0,0,0,0,1,0,1.0,0,1,Lainnya,1,23798702,4000000000
16233763,bandung,3868638,460,360,7,5,0,0,0,0,0,0,0,2.0,0,1,SHM,1,37185472,10000000000
16485740,tangerang,4681138,160,144,4,4,0,0,0,0,0,0,2,2.0,0,1,Lainnya,1,20945423,3250000000
14602539,bandung,3868638,350,308,5,4,0,0,0,1,0,2,1,2.0,0,0,SHM,1,62836269,9750000000
15585767,jakarta timur,5067381,63,85,5,3,0,0,0,0,0,0,0,3.0,1,1,Lainnya,0,11574763,1800000000
16485476,badung,3318628,300,206,3,4,1,0,0,0,0,1,0,1.0,0,0,SHM,1,51557964,8000000000
16344396,bekasi,5281346,90,60,2,2,0,0,0,0,0,0,0,2.0,0,0,SHM,0,4833559,750000000
16485451,jakarta barat,5067381,216,343,5,3,0,0,0,0,1,1,1,2.0,0,1,SHM,1,35446100,5500000000
16485389,jakarta timur,5067381,500,387,7,6,0,0,0,0,1,2,3,2.0,1,1,SHM,1,67669828,10500000000
15835024,jakarta selatan,5067381,168,111,5,4,0,0,0,0,0,0,1,2.0,0,0,SHM,1,16111863,2500000000
16079915,surabaya,4725479,100,135,3,2,0,0,0,0,1,0,1,2.0,0,1,SHM,1,19334236,3000000000
16477325,jakarta selatan,5067381,131,78,3,3,1,0,0,0,1,0,2,3.0,0,0,SHM,1,6964839,87000000000
16237673,tangerang,4681138,158,88,5,4,0,0,0,0,1,2,0,3.0,0,0,Lainnya,1,10783787,9000000000
14602565,bandung,3868638,80,119,3,2,0,0,0,0,0,0,1,1.0,0,0,SHM,0,8313721,1290000000
14145694,jakarta utara,5067381,500,270,7,7,0,0,0,0,0,0,4,3.0,0,0,SHM,1,80559319,12500000000
16476612,jakarta barat,5067381,100,84,3,2,1,1,0,0,0,0,0,2.0,0,1,SHM,1,15467324,2400000000
16485475,bandung,3868638,150,166,3,2,0,0,0,0,1,1,1,3.0,1,1,SHM,1,14178440,2200000000
16485413,jakarta barat,5067381,117,39,4,4,0,0,0,0,1,0,1,3.0,0,0,SHM,1,7733694,1200000000
16485379,depok,4878612,120,90,3,2,0,0,0,0,0,2,2,2.0,0,1,SHM,1,9022643,1400000000
16486078,bandung,3868638,120,91,3,2,0,0,0,0,1,0,1,2.0,0,1,SHM,1,6025837,935000000
16284579,depok,4878612,140,120,5,5,0,0,0,0,1,0,1,2.0,0,0,SHM,1,18367524,2850000000
16127904,bandung,3868638,36,60,2,1,0,0,0,0,1,1,1,1.0,1,1,SHM,0,632153,170000000
15527053,jakarta timur,5067381,120,90,4,3,0,0,0,0,0,0,0,2.0,1,0,SHM,1,7808949,1000000000
16436474,jakarta pusat,5067381,190,156,2,2,0,0,0,0,1,0,0,1.0,0,1,SHM,1,25657976,9000000000
